UID,Name,Age,Position(s),Foot,Height (CM),Weight (KG),International Caps,International Goals,Club,Sell value (€),Wages (€),Contract expiration (year),Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Free Kick Taking,Penalty Taking,Technique,Rel. clause (€),CA,PA
2000100882,Rimvydas Kiriejevas,18,GK,Right,187.0,,,,Espanyol,33960.0,290.0,1.0,11.0,4.0,6.0,5.0,1,8.0,10.0,6.0,8,9.0,13.0,8.0,5.0,11,6,9,5,13,11,2,1,11,2,9,7,6,5,9,13,7,10,13,9,1,6,5,1,5,60590.0,30.0,48.0
2000116107,Martí Gilboy,18,GK,Right,181.0,,,,Sabadell,12320.0,100.0,1.0,12.0,10.0,6.0,5.0,6,13.0,10.0,6.0,6,8.0,13.0,9.0,6.0,5,14,6,6,10,6,15,1,13,3,7,7,6,6,4,8,4,6,8,7,2,3,5,1,6,,25.0,38.0
2000130763,Gabriele Modesti,16,GK,Right,188.0,,,,Arzignano,18600.0,150.0,3.0,7.0,11.0,7.0,5.0,1,12.0,12.0,6.0,7,13.0,12.0,9.0,6.0,14,6,6,6,4,12,9,3,2,2,5,6,4,3,7,12,6,13,5,6,1,5,5,3,1,,20.0,44.0
2000207122,José Jiménez,18,GK,Right,191.0,,,,Tenerife,36990.0,290.0,1.0,9.0,9.0,11.0,5.0,1,14.0,10.0,10.0,3,13.0,10.0,5.0,6.0,12,6,11,6,9,13,18,2,1,3,7,6,5,5,8,13,6,13,15,7,3,5,8,1,1,57140.0,35.0,38.0
2000212157,Assane Diame,18,GK,Right,192.0,,,,Molfetta,8120.0,30.0,1.0,11.0,5.0,7.0,5.0,1,11.0,8.0,13.0,8,11.0,11.0,4.0,10.0,9,6,7,3,7,12,4,1,1,2,4,4,3,3,9,13,4,11,13,12,3,5,5,2,1,,27.0,32.0
2000218282,José Serrano,19,GK,Right,193.0,,,,Melilla,11690.0,290.0,1.0,12.0,10.0,9.0,7.0,1,10.0,12.0,8.0,8,10.0,10.0,6.0,7.0,13,7,11,6,12,13,11,1,7,1,6,6,5,5,11,15,6,14,12,9,1,5,6,2,4,27850.0,31.0,39.0
2000221210,Tom Wray,17,GK,Right,194.0,,,,Dartford,3090.0,60.0,0.9,6.0,12.0,6.0,5.0,1,12.0,9.0,6.0,7,10.0,8.0,11.0,4.0,10,5,15,1,9,12,9,1,11,2,5,5,4,4,7,9,5,9,9,4,1,5,4,2,1,,25.0,38.0
2000222695,Antonio Venturiello,16,GK,Right,182.0,,,,Gelbison,7850.0,150.0,2.0,8.0,9.0,6.0,13.0,1,3.0,8.0,7.0,8,10.0,11.0,5.0,3.0,9,4,5,2,6,11,16,1,9,2,6,1,3,3,8,12,4,7,12,5,1,3,6,2,1,,16.0,37.0
2000222780,Thomas Pompei,16,GK,Right,182.0,,,,Cosenza,29100.0,220.0,3.0,6.0,10.0,7.0,8.0,1,4.0,12.0,4.0,4,14.0,13.0,5.0,6.0,11,5,11,1,12,11,5,2,9,1,8,4,3,3,10,13,4,7,12,9,1,2,4,2,2,,23.0,42.0
29022315,Josh Ollerenshaw,31,GK,Right,194.0,74.0,,,Curzon Ashton,120.0,120.0,1.0,10.0,6.0,10.0,4.0,1,9.0,10.0,6.0,6,8.0,10.0,10.0,8.0,14,11,11,7,7,9,16,2,4,3,8,7,2,6,13,14,6,16,12,10,2,10,7,2,1,,25.0,34.0
43500310,Thomas Galletti,19,GK,Right,188.0,80.0,,,R.C. Codogno,11920.0,510.0,1.0,10.0,8.0,9.0,5.0,9,11.0,9.0,8.0,8,8.0,11.0,9.0,10.0,8,11,9,8,9,9,11,4,7,4,9,8,6,7,9,10,12,12,9,11,10,9,6,3,7,,28.0,37.0
43617078,Luca Bonadeo,19,GK,Right,189.0,,,,Seregno,16890.0,510.0,1.0,11.0,9.0,8.0,10.0,7,11.0,9.0,8.0,9,12.0,10.0,11.0,9.0,5,9,13,8,8,9,8,5,8,3,10,7,5,8,7,8,11,13,11,9,11,11,6,2,7,,32.0,39.0
43617253,Tommaso Di Fusco,19,GK,Left,186.0,,,,Brindisi,19310.0,320.0,1.0,9.0,9.0,7.0,5.0,1,12.0,11.0,6.0,10,5.0,14.0,5.0,6.0,7,8,13,5,12,13,6,3,3,1,10,6,2,5,12,7,5,8,17,12,1,5,4,3,3,,34.0,36.0
49063080,Thomas Le Martelot,18,GK,Right,184.0,78.0,,,Vendée Herbiers Foot,16660.0,170.0,1.0,10.0,10.0,9.0,5.0,1,10.0,12.0,9.0,6,13.0,14.0,12.0,7.0,13,6,10,6,11,14,6,2,3,3,11,7,6,6,11,13,4,9,8,9,3,5,4,2,4,,34.0,42.0
94039003,Michael Johnson,28,GK,Right,188.0,,,,St. Albans,200.0,290.0,0.9,11.0,7.0,8.0,9.0,7,10.0,8.0,10.0,7,12.0,13.0,10.0,9.0,8,7,9,8,9,9,11,2,8,3,9,11,8,10,8,10,9,12,11,6,8,8,3,1,8,,31.0,34.0
2000077288,Mateo Lite,19,GK,Right,197.0,,,,Ebro,11870.0,110.0,1.0,11.0,9.0,6.0,5.0,1,8.0,10.0,9.0,11,5.0,8.0,10.0,7.0,5,4,13,7,9,14,9,3,1,3,10,7,6,6,11,8,7,15,11,13,2,8,4,3,2,43500.0,33.0,42.0
2000101321,Luca Pedretti,20,GK,Right,190.0,,,,Worms,1530.0,130.0,1.0,13.0,13.0,5.0,10.0,2,13.0,9.0,5.0,6,9.0,13.0,12.0,8.0,6,9,14,5,7,12,16,2,12,2,5,5,4,4,10,8,5,10,13,9,1,3,6,3,1,,28.0,38.0
2000104240,Gabriel Wagner,18,GK,Right,187.0,,,,Reutlingen,2870.0,170.0,1.0,12.0,8.0,4.0,11.0,3,9.0,10.0,8.0,4,5.0,11.0,5.0,7.0,7,6,12,3,6,13,4,3,8,1,11,6,5,5,9,9,6,9,12,8,1,4,6,2,2,,29.0,33.0
2000108243,Zak Baker,17,GK,Right,187.0,,,,Plymouth,5410.0,200.0,1.0,3.0,11.0,10.0,5.0,1,6.0,9.0,8.0,9,13.0,13.0,10.0,6.0,12,6,12,3,10,8,17,1,1,1,4,4,3,3,9,4,1,6,12,12,1,3,2,2,1,,15.0,30.0
2000139760,Joe Smith,17,GK,Right,186.0,,,,Chester,0.0,10.0,1.0,11.0,4.0,5.0,9.0,1,12.0,5.0,8.0,4,13.0,12.0,8.0,4.0,14,4,11,3,8,11,3,1,6,3,3,4,3,3,9,13,6,8,7,9,1,3,4,3,1,,15.0,37.0
2000141729,Daniel Dudek,17,GK,Right,186.0,,,,Herne,8690.0,160.0,1.0,10.0,6.0,8.0,5.0,1,13.0,7.0,9.0,7,13.0,13.0,10.0,6.0,8,6,15,6,9,12,12,3,11,3,6,7,6,6,13,14,6,11,9,9,2,5,6,2,1,,32.0,45.0
2000208266,Rhys Forster,23,GK,Right,193.0,,,,Slough,130.0,200.0,0.9,9.0,6.0,6.0,7.0,8,8.0,6.0,8.0,7,10.0,11.0,5.0,8.0,9,12,8,7,11,7,7,2,11,1,8,11,6,9,10,13,11,11,9,11,10,9,7,2,7,,27.0,38.0
2000211697,Léo Hatier,19,GK,Right,186.0,,,,SAS Epinal,560.0,150.0,1.0,8.0,6.0,6.0,5.0,5,13.0,10.0,7.0,8,5.0,13.0,10.0,6.0,7,7,9,7,12,13,8,2,5,3,9,7,6,6,13,13,7,11,13,10,1,6,5,3,4,,33.0,36.0
2000217679,Lucas Périchon,19,GK,Right,195.0,,,,Vierzon FC,560.0,120.0,1.0,11.0,10.0,7.0,5.0,4,8.0,10.0,10.0,6,12.0,13.0,11.0,7.0,12,9,12,6,8,13,9,3,12,3,5,6,5,5,10,11,6,16,14,6,1,7,5,2,1,,33.0,40.0
43619287,Nicola Maini,19,GK,Right,182.0,,,,Piccardo Traverset..,9080.0,510.0,1.0,10.0,8.0,12.0,3.0,5,11.0,9.0,12.0,7,9.0,11.0,10.0,7.0,6,8,11,6,9,7,12,3,8,5,12,5,5,7,10,11,8,7,10,10,9,9,5,3,6,,29.0,32.0
2000076450,Alessandro Groaz,17,GK,Right,195.0,,,,Catania,32740.0,150.0,2.0,8.0,12.0,5.0,9.0,4,8.0,10.0,10.0,6,5.0,15.0,12.0,10.0,12,6,7,7,11,7,12,3,5,2,9,7,6,6,5,10,7,16,15,8,1,8,4,3,3,,32.0,38.0
2000129530,Giacomo Mazzei,18,GK,Right,196.0,,,,Virtus Verona,11330.0,150.0,1.0,13.0,11.0,5.0,5.0,1,11.0,10.0,7.0,8,7.0,8.0,11.0,7.0,6,6,6,4,9,12,12,2,3,1,6,4,3,3,9,13,5,15,10,9,1,6,2,2,1,,25.0,30.0
2000152510,Óscar,19,GK,Right,186.0,,,,San Fernando,16740.0,60.0,1.0,7.0,10.0,7.0,5.0,1,10.0,10.0,9.0,7,5.0,14.0,11.0,6.0,10,8,15,4,6,13,16,1,1,2,9,6,5,4,12,11,2,11,13,11,1,5,4,2,3,37420.0,31.0,39.0
2000154122,Niklas Petzsch,18,GK,Right,189.0,,,,Viktoria 1889,70.0,150.0,1.0,6.0,6.0,6.0,5.0,4,11.0,9.0,6.0,6,5.0,13.0,11.0,7.0,13,7,12,5,8,13,8,1,1,3,4,6,5,4,5,14,6,13,11,10,1,5,8,2,5,,34.0,50.0
2000190407,Pablo Lugo,19,GK,Right,186.0,,,,Ibarra,47130.0,290.0,1.0,10.0,7.0,6.0,5.0,2,13.0,10.0,3.0,4,8.0,13.0,5.0,6.0,14,6,8,6,10,14,17,2,10,3,10,7,6,5,10,6,3,14,13,9,1,6,6,2,1,64550.0,33.0,46.0
2000190590,Malachi Osei-Owusu,16,GK,Right,185.0,,,,Portsmouth,14230.0,200.0,2.0,10.0,8.0,7.0,5.0,5,15.0,11.0,8.0,5,10.0,9.0,9.0,7.0,5,4,8,3,4,5,17,3,2,1,11,6,5,5,4,15,6,12,15,6,1,4,5,3,2,,16.0,44.0
2000201588,Heath Richardson,18,GK,Right,186.0,,,,Bradford City,11100.0,350.0,1.0,10.0,9.0,9.0,5.0,6,10.0,6.0,3.0,7,10.0,13.0,5.0,3.0,8,8,8,6,8,5,7,2,11,1,5,4,5,5,7,11,6,14,12,7,4,6,5,1,3,,20.0,40.0
2000217732,Trent Carter-Rodgers,16,GK,Right,178.0,,,,Barnsley,24760.0,200.0,2.0,8.0,4.0,8.0,15.0,1,9.0,12.0,3.0,7,5.0,11.0,9.0,3.0,11,7,12,4,9,12,4,3,10,3,6,4,3,3,6,9,4,4,13,7,2,2,4,2,1,,20.0,40.0
29176408,Liam Armstrong,22,GK,Right,191.0,83.0,,,Gloucester,120.0,290.0,1.0,11.0,8.0,5.0,5.0,1,7.0,7.0,8.0,4,5.0,9.0,10.0,5.0,13,9,15,6,6,13,12,1,10,2,9,6,5,4,7,5,6,12,14,9,1,5,3,3,4,,26.0,37.0
29199239,Joseph Osaghae,21,GK,Right,194.0,,,,Bowers & Pitsea,1410.0,670.0,0.9,14.0,7.0,7.0,5.0,2,8.0,7.0,6.0,4,5.0,11.0,9.0,5.0,15,8,13,7,7,11,6,1,11,1,9,7,6,6,12,10,5,14,14,11,3,6,6,2,1,,33.0,38.0
43606606,Antony Petre,19,GK,Right,186.0,,,,Montecchio Maggiore,510.0,270.0,1.0,13.0,7.0,7.0,5.0,3,13.0,10.0,4.0,5,15.0,14.0,10.0,9.0,13,5,7,6,10,14,13,1,1,3,7,7,6,6,3,16,7,12,10,3,5,5,6,2,1,,33.0,37.0
67066112,Pablo Arboniés,33,GK,Right,187.0,77.0,,,Mutilvera,0.0,290.0,1.0,9.0,7.0,8.0,5.0,3,10.0,5.0,9.0,5,7.0,12.0,5.0,5.0,11,8,9,2,11,8,15,2,10,1,3,5,4,4,8,14,5,11,14,4,1,4,6,2,2,2240.0,19.0,33.0
2000058012,Jude Murphy,18,GK,Right,186.0,67.0,,,Boreham Wood,7730.0,320.0,1.0,10.0,9.0,6.0,5.0,1,6.0,7.0,7.0,4,12.0,11.0,15.0,5.0,12,5,15,1,10,13,7,1,1,3,4,5,4,4,5,14,5,8,8,4,1,3,5,2,1,,23.0,27.0
2000075816,Auxence Gruaud,18,GK,Right,193.0,78.0,,,Dunkerque,27580.0,130.0,1.0,13.0,8.0,8.0,8.0,8,10.0,10.0,10.0,10,8.0,11.0,9.0,9.0,5,12,9,8,9,8,11,1,10,1,10,5,8,7,10,8,9,11,12,11,2,8,6,2,8,,33.0,38.0
2000101509,Maximus Babke,18,GK,Right,185.0,,,,Carl Zeiss Jena,48740.0,170.0,1.0,8.0,6.0,8.0,5.0,1,12.0,8.0,8.0,8,8.0,12.0,6.0,6.0,10,6,13,4,8,13,7,2,9,1,6,7,6,5,7,8,2,9,14,6,1,4,3,1,3,,30.0,37.0
2000106700,Giorgio Caputo,16,GK,Right,190.0,,,,Taranto,39910.0,150.0,3.0,9.0,13.0,7.0,5.0,1,13.0,9.0,6.0,9,5.0,13.0,5.0,3.0,8,4,13,1,7,12,15,2,1,1,8,5,4,4,8,12,5,14,5,11,1,5,5,2,3,,31.0,46.0
2000118107,Noah Phillips,17,GK,Right,193.0,,,,Leyton Orient,13910.0,10.0,1.0,8.0,4.0,5.0,5.0,3,8.0,8.0,7.0,6,8.0,11.0,11.0,3.0,5,6,14,5,7,8,11,2,5,1,7,5,4,4,6,10,1,13,13,3,4,5,7,2,1,,15.0,37.0
2000124391,Diego Emanuele Lando,17,GK,Right,193.0,,,,Novara,39260.0,150.0,3.0,13.0,10.0,7.0,6.0,4,13.0,10.0,4.0,9,9.0,10.0,14.0,6.0,15,3,13,5,7,14,5,1,9,3,6,7,5,5,11,7,2,11,14,6,2,6,5,3,5,,33.0,44.0
2000200975,Nathan Bisson,18,GK,Right,185.0,,,,US Avranches,12030.0,130.0,1.0,14.0,10.0,8.0,5.0,2,10.0,10.0,7.0,10,8.0,14.0,5.0,6.0,7,6,15,7,8,14,7,2,9,1,7,7,6,6,10,12,5,13,13,7,1,4,7,2,1,,33.0,41.0
2000215443,Albert Holm,18,GK,Right,192.0,,,,Málaga,31410.0,290.0,1.0,12.0,8.0,8.0,9.0,1,12.0,10.0,7.0,8,12.0,12.0,6.0,2.0,12,7,9,5,8,8,16,2,4,1,8,7,6,6,8,12,2,13,14,6,6,7,4,3,2,47330.0,29.0,37.0
2000226775,Oliver Walsh,17,GK,Right,184.0,,,,Kidderminster,0.0,10.0,1.0,6.0,5.0,5.0,5.0,1,8.0,9.0,3.0,5,11.0,12.0,11.0,5.0,14,5,10,4,10,12,11,2,8,1,8,4,3,2,11,7,4,8,11,8,1,3,6,3,1,,18.0,35.0
43500286,Piercataldo Forciniti,19,GK,Right,184.0,,,,Lucchese,4040.0,510.0,1.0,6.0,9.0,10.0,5.0,1,7.0,10.0,5.0,6,9.0,12.0,5.0,8.0,13,8,6,5,10,13,9,3,7,1,4,5,4,4,2,9,1,7,11,6,1,4,5,3,1,,20.0,25.0
61041595,Alex Mitchell,31,GK,Right,186.0,84.0,,,Blyth,190.0,350.0,1.0,8.0,8.0,9.0,12.0,6,10.0,11.0,12.0,5,11.0,11.0,12.0,8.0,12,10,10,10,9,8,12,4,7,6,8,8,8,8,7,10,8,11,15,5,6,7,1,2,6,,27.0,33.0
61045056,Alastair Worby,29,GK,Right,183.0,,,,Brackley,0.0,120.0,1.0,9.0,8.0,12.0,3.0,7,10.0,7.0,7.0,8,1.0,10.0,4.0,9.0,1,8,10,6,9,9,11,1,9,1,9,8,3,5,7,9,9,9,9,7,8,8,6,2,6,,25.0,33.0
91103410,Bastian Sube,30,GK,Right,188.0,78.0,,,Hilden,120.0,140.0,1.0,6.0,7.0,6.0,6.0,1,13.0,9.0,4.0,4,9.0,13.0,11.0,4.0,10,7,14,6,7,13,16,3,10,2,5,6,2,5,12,12,6,11,12,12,1,5,6,3,3,,30.0,33.0
2000101224,Paul Haensch,17,GK,Right,189.0,,,,Hallescher FC,13830.0,360.0,1.0,9.0,9.0,3.0,5.0,2,13.0,12.0,5.0,7,5.0,12.0,12.0,7.0,5,3,14,4,5,13,11,1,10,2,7,6,5,5,9,11,5,10,9,9,1,5,6,1,1,,30.0,34.0
2000130134,Lloyd Thomas,25,GK,Right,193.0,,,,Aldershot,0.0,,,13.0,8.0,6.0,2.0,3,11.0,11.0,8.0,4,12.0,10.0,8.0,6.0,9,6,9,9,7,6,18,2,14,3,8,9,7,8,4,12,9,17,11,6,8,10,2,1,2,,27.0,33.0
2000181040,David Saunders,19,GK,Right,197.0,,,,Hemel Hempstead,0.0,60.0,1.0,9.0,8.0,8.0,5.0,1,8.0,7.0,5.0,3,7.0,8.0,9.0,8.0,10,4,8,4,8,12,12,1,4,3,3,5,4,4,11,13,3,14,14,10,1,7,2,3,1,,20.0,30.0
2000184638,Jack Harding,30,GK,Right,177.0,,,,Banbury,260.0,170.0,1.0,7.0,7.0,11.0,5.0,4,13.0,6.0,10.0,6,10.0,12.0,11.0,7.0,9,7,10,8,9,9,15,3,14,3,8,8,7,7,8,9,8,6,12,8,7,6,6,2,2,,32.0,33.0
2000215440,Paco,19,GK,Right,196.0,,,,Málaga,23550.0,290.0,1.0,13.0,11.0,4.0,5.0,1,12.0,9.0,8.0,8,9.0,6.0,14.0,8.0,7,8,14,6,10,13,6,1,10,3,9,6,5,5,9,5,6,14,10,9,2,8,5,4,4,65250.0,33.0,39.0
2000218064,Paolo Monica,17,GK,Right,187.0,,,,Fiorenzuola,21860.0,150.0,2.0,9.0,4.0,9.0,9.0,1,12.0,12.0,5.0,6,5.0,14.0,13.0,8.0,11,8,6,2,6,13,9,1,6,1,7,6,5,5,7,15,6,7,13,7,2,3,4,3,4,,25.0,30.0
2000135567,Lucas Peixoto,18,GK,Right,189.0,80.0,,,Trestina,530.0,290.0,1.0,8.0,7.0,8.0,5.0,6,15.0,14.0,8.0,8,11.0,13.0,6.0,9.0,12,11,6,8,12,9,11,3,12,2,5,6,7,7,8,12,4,10,6,9,4,7,3,2,4,,32.0,42.0
2000141188,Ben Wood,18,GK,Right,185.0,,,,Kidderminster,0.0,,,10.0,10.0,7.0,5.0,1,5.0,9.0,6.0,3,5.0,7.0,5.0,6.0,5,5,9,3,11,6,2,1,4,3,4,4,3,3,8,13,6,12,11,10,3,3,7,3,1,,15.0,30.0
2000197023,Tom Buhl,17,GK,Right,191.0,,,,Bonn,0.0,10.0,2.0,6.0,6.0,1.0,5.0,1,11.0,3.0,4.0,5,11.0,10.0,8.0,3.0,8,6,13,2,7,10,16,2,1,1,2,3,2,2,5,6,3,10,13,9,1,3,3,2,1,,10.0,30.0
2000099147,Alessio Napoli,17,GK,Right,195.0,,,,Mantova,28340.0,150.0,2.0,13.0,6.0,7.0,5.0,1,13.0,4.0,6.0,8,5.0,13.0,9.0,3.0,7,6,7,2,10,6,6,1,1,1,7,4,1,3,10,13,4,12,6,9,3,5,5,1,1,,26.0,27.0
2000101688,Corbinian Moye,18,GK,Right,181.0,,,,Energie Cottbus,7190.0,180.0,1.0,9.0,5.0,8.0,5.0,1,11.0,9.0,6.0,8,7.0,11.0,12.0,6.0,10,8,8,7,11,14,4,2,4,1,9,7,6,6,13,6,7,8,12,12,3,4,5,2,1,,32.0,49.0
2000119780,Gregor Shaw,23,GK,Right,193.0,,,,Free Agent,,,,9.0,9.0,6.0,5.0,1,10.0,3.0,5.0,5,8.0,12.0,13.0,7.0,12,5,6,5,13,8,11,2,10,3,6,5,4,4,11,6,5,11,16,9,1,7,6,3,1,,17.0,30.0
2000196620,Liom Sombetzki,17,GK,Right,187.0,,,,Rot-Weiss Essen,55110.0,60.0,1.0,10.0,8.0,6.0,12.0,1,11.0,6.0,9.0,4,5.0,13.0,9.0,6.0,9,3,7,4,7,10,10,1,7,1,9,4,3,3,7,11,2,6,11,12,1,3,5,2,1,,32.0,44.0
43500560,Nicolas Oliveto,19,GK,Right,192.0,,,,Castanese,18110.0,510.0,1.0,14.0,7.0,8.0,5.0,1,6.0,10.0,9.0,8,8.0,14.0,14.0,10.0,9,9,9,5,9,14,12,2,3,1,5,7,6,6,8,11,6,11,12,4,3,6,7,2,4,,31.0,41.0
2000102100,Carver Miller,18,GK,Right,189.0,,,,Hallescher FC,140.0,350.0,1.0,12.0,12.0,8.0,5.0,1,9.0,4.0,7.0,6,11.0,13.0,9.0,6.0,10,8,15,5,11,13,11,3,10,2,8,6,5,5,8,7,4,10,11,3,4,4,4,2,4,,30.0,37.0
2000204769,Alberto Rodríguez,18,GK,Right,184.0,,,,Ponferrada,20620.0,290.0,1.0,6.0,11.0,6.0,5.0,4,13.0,4.0,8.0,6,13.0,13.0,7.0,4.0,8,6,15,4,11,9,15,3,1,2,10,6,5,5,12,13,6,9,15,10,1,4,4,1,1,38840.0,26.0,34.0
2000216597,Jakob Sieve,19,GK,Right,197.0,,,,Lohne,230.0,140.0,1.0,13.0,12.0,6.0,5.0,1,13.0,6.0,9.0,6,12.0,10.0,13.0,4.0,5,4,13,6,10,13,14,3,9,2,6,6,5,5,9,7,6,13,10,10,5,7,7,3,1,,31.0,39.0
2000220302,Ben Dennerlein,17,GK,Right,192.0,,,,FC Viktoria Köln,1960.0,60.0,1.0,14.0,10.0,7.0,5.0,2,7.0,7.0,8.0,9,11.0,14.0,8.0,6.0,14,7,9,7,9,14,11,1,9,2,5,7,6,5,10,13,7,12,10,12,1,5,2,2,3,,29.0,37.0
29242461,Jaimie Cogman,19,GK,Right,187.0,,,,Merthyr,0.0,,,13.0,11.0,7.0,5.0,1,6.0,5.0,6.0,6,13.0,13.0,13.0,6.0,6,6,14,5,10,6,10,3,3,3,6,6,5,5,12,6,6,8,11,10,1,5,2,2,1,,25.0,27.0
29244647,Lucas Martin,19,GK,Right,189.0,,,,Darlington,0.0,90.0,1.0,7.0,11.0,6.0,5.0,2,9.0,6.0,8.0,5,9.0,13.0,13.0,4.0,5,6,5,2,6,12,13,1,9,2,7,4,3,3,5,14,4,9,14,5,1,4,1,2,3,,19.0,32.0
90085558,Matt Bancroft,24,GK,Right,191.0,,,,Scarborough Athletic,0.0,120.0,1.0,9.0,10.0,7.0,5.0,5,10.0,10.0,9.0,8,7.0,10.0,6.0,8.0,5,9,8,4,8,10,10,3,7,1,8,9,9,8,6,8,8,17,12,3,3,8,8,1,4,,23.0,30.0
2000021636,Luciano Borrelli,18,GK,Right,188.0,,,,Portici,36370.0,220.0,2.0,7.0,6.0,3.0,10.0,1,13.0,8.0,6.0,7,15.0,13.0,10.0,5.0,11,3,9,5,7,12,12,1,8,2,9,5,4,4,8,13,5,11,14,8,1,3,6,2,1,,30.0,32.0
2000023310,Vladislav Bienvenu,18,GK,Right,184.0,,,,Villefranche,0.0,,,13.0,8.0,6.0,5.0,1,13.0,13.0,8.0,9,7.0,13.0,15.0,3.0,6,6,11,3,10,12,11,3,4,1,6,6,5,5,9,14,5,7,13,11,1,4,6,3,3,,30.0,32.0
2000056738,Joaquín Rocha,19,GK,Right,190.0,,,,Miajadas,13440.0,290.0,1.0,4.0,7.0,6.0,5.0,2,13.0,8.0,4.0,7,13.0,13.0,6.0,6.0,5,6,15,4,7,13,10,1,3,1,12,6,5,4,8,14,6,12,13,12,1,5,6,2,4,25310.0,30.0,42.0
2000103758,Arthur Kovis,18,GK,Right,185.0,,,,Waldhof Mannheim,0.0,350.0,1.0,11.0,8.0,6.0,5.0,3,9.0,8.0,4.0,7,9.0,9.0,9.0,5.0,8,8,11,4,5,13,3,3,5,1,9,2,4,5,10,6,6,12,11,13,3,3,3,2,5,,25.0,30.0
2000105842,Daniel Ternes,29,GK,Right,184.0,,,,Trier,0.0,70.0,1.0,3.0,9.0,8.0,5.0,1,7.0,8.0,8.0,8,9.0,13.0,7.0,5.0,11,8,7,4,5,9,17,2,10,1,5,4,1,3,12,10,4,7,10,12,3,6,3,3,1,,23.0,30.0
2000106393,Diego Negro,17,GK,Right,182.0,,,,Virtus Francavilla,66290.0,150.0,2.0,12.0,8.0,6.0,8.0,2,12.0,12.0,5.0,4,5.0,12.0,5.0,8.0,8,5,13,4,8,12,5,1,10,1,8,5,4,4,9,10,1,9,11,8,1,2,6,2,4,,30.0,38.0
2000126218,Ahmed Kone,17,GK,Right,184.0,,,,Charlton,29970.0,200.0,1.0,9.0,12.0,10.0,10.0,5,12.0,13.0,8.0,9,13.0,15.0,10.0,6.0,13,6,7,8,13,5,17,1,9,1,10,8,7,7,9,16,8,8,16,6,6,4,7,2,1,,30.0,39.0
2000222897,Davide Lazzarini,19,GK,Right,183.0,,,,Rimini,7300.0,510.0,1.0,4.0,9.0,5.0,5.0,3,11.0,5.0,5.0,4,10.0,12.0,5.0,4.0,12,2,8,4,5,10,13,1,8,2,7,4,3,3,10,10,4,8,9,10,1,2,6,2,1,,20.0,42.0
5108769,Tom Morgan,39,GK,Left,181.0,79.0,,,Farsley,0.0,120.0,1.0,8.0,9.0,5.0,2.0,5,6.0,15.0,7.0,5,7.0,11.0,8.0,5.0,4,10,6,7,8,7,16,5,5,7,8,9,8,9,5,10,10,8,11,4,9,9,7,1,6,,19.0,30.0
43609775,Giuseppe Murtas,18,GK,Left,187.0,79.0,,,Ossese,11800.0,150.0,1.0,10.0,10.0,7.0,5.0,1,12.0,5.0,8.0,7,14.0,11.0,5.0,9.0,7,9,5,7,9,13,16,2,9,1,9,7,6,6,5,6,7,14,14,6,1,5,6,3,5,,28.0,34.0
2000080280,Luiz Dal Bosco Carneiro,18,GK,Right,187.0,,,,Free Agent,,,,12.0,8.0,6.0,5.0,1,12.0,12.0,6.0,7,6.0,12.0,10.0,5.0,12,4,9,6,13,10,16,2,9,3,6,6,6,6,8,9,2,11,15,8,3,5,5,2,4,,30.0,35.0
2000102509,Juri Schüchter,18,GK,Right,196.0,,,,FC Viktoria Köln,150.0,350.0,1.0,13.0,10.0,3.0,5.0,4,9.0,8.0,5.0,9,6.0,13.0,11.0,6.0,10,5,13,4,5,13,13,3,9,1,5,6,5,5,10,9,6,12,13,9,1,4,5,2,1,,30.0,35.0
2000162439,Josh Wilson,18,GK,Right,186.0,,,,Dorking,0.0,70.0,0.9,7.0,5.0,4.0,11.0,1,10.0,6.0,3.0,6,12.0,12.0,11.0,4.0,7,5,5,4,11,12,15,3,9,2,4,4,2,2,12,10,2,12,6,12,1,4,5,3,1,,18.0,25.0
2000218007,Daniele Valori,17,GK,Right,191.0,,,,Triestina,11170.0,150.0,2.0,13.0,13.0,8.0,5.0,1,10.0,3.0,8.0,6,7.0,11.0,5.0,8.0,7,6,13,3,7,10,9,2,3,1,8,3,2,2,9,8,3,9,7,10,1,2,6,3,1,,23.0,32.0
43611929,Gabriel Vittorio Gecchele,19,GK,Right,193.0,,,,Vigasio,12750.0,510.0,1.0,12.0,7.0,4.0,5.0,3,12.0,9.0,4.0,6,5.0,12.0,10.0,4.0,5,8,7,6,8,13,13,2,11,2,8,6,5,5,7,7,6,12,15,7,1,4,3,2,5,,25.0,40.0
2000023397,Giovanni Bassi,18,GK,Left,188.0,,,,Mapello,7980.0,150.0,1.0,10.0,5.0,3.0,5.0,2,7.0,12.0,7.0,9,6.0,12.0,9.0,4.0,7,5,7,3,9,12,3,3,1,1,4,3,3,3,7,11,2,10,14,3,1,2,6,2,1,,24.0,30.0
2000046367,Michael Edegbe,20,GK,Right,186.0,,,,Southall,0.0,,0.9,11.0,8.0,7.0,5.0,1,10.0,7.0,6.0,5,5.0,12.0,5.0,4.0,8,7,13,2,10,12,5,2,10,2,6,4,3,3,10,5,4,10,8,7,1,2,2,3,1,,21.0,28.0
